game_id,game_date,season,home_team_id,visitor_team_id,home_team_score,visitor_team_score,postseason,status
1037593,2023-10-24,2023,8,14,119,107,0,Final
1037594,2023-10-24,2023,10,24,104,108,0,Final
1037595,2023-10-25,2023,4,1,116,110,0,Final
1037596,2023-10-25,2023,12,30,143,120,0,Final
1037597,2023-10-25,2023,20,2,104,108,0,Final
1037598,2023-10-25,2023,22,11,116,86,0,Final
1037599,2023-10-25,2023,3,6,113,114,0,Final
1037600,2023-10-25,2023,16,9,103,102,0,Final
1037601,2023-10-25,2023,28,18,97,94,0,Final
1037602,2023-10-25,2023,5,21,104,124,0,Final
1037603,2023-10-25,2023,15,19,104,111,0,Final
1037604,2023-10-25,2023,29,26,114,130,0,Final
1037605,2023-10-25,2023,27,7,119,126,0,Final
1037606,2023-10-25,2023,13,25,123,111,0,Final
1037607,2023-10-26,2023,17,23,118,117,0,Final
1037608,2023-10-26,2023,14,24,100,95,0,Final
1037609,2023-10-27,2023,4,9,99,111,0,Final
1037610,2023-10-27,2023,15,8,104,108,0,Final
1037611,2023-10-27,2023,1,20,120,126,0,Final
1037612,2023-10-27,2023,2,16,119,111,0,Final
1037613,2023-10-27,2023,6,21,105,108,0,Final
1037614,2023-10-27,2023,5,28,104,103,0,Final
1037615,2023-10-27,2023,27,11,126,122,0,Final
1037616,2023-10-27,2023,7,3,125,120,0,Final
1037617,2023-10-27,2023,29,13,120,118,0,Final
1037618,2023-10-27,2023,25,22,97,102,0,Final
1037619,2023-10-27,2023,26,10,114,122,0,Final
1037620,2023-10-28,2023,9,5,118,102,0,Final
1037621,2023-10-28,2023,30,15,113,106,0,Final
1037622,2023-10-28,2023,19,20,96,87,0,Final
1037623,2023-10-28,2023,6,12,113,125,0,Final
1037624,2023-10-28,2023,28,23,107,114,0,Final
1037625,2023-10-28,2023,18,16,106,90,0,Final
1037626,2023-10-28,2023,24,29,126,104,0,Final
1037627,2023-10-29,2023,21,8,95,128,0,Final
1037628,2023-10-29,2023,11,10,95,106,0,Final
1037629,2023-10-29,2023,17,1,110,127,0,Final
1037630,2023-10-29,2023,23,25,126,98,0,Final
1037631,2023-10-29,2023,13,27,123,83,0,Final
1037632,2023-10-29,2023,26,14,132,127,0,Final
1037633,2023-10-30,2023,4,3,121,133,0,Final
1037634,2023-10-30,2023,12,5,105,112,0,Final
1037635,2023-10-30,2023,30,2,107,126,0,Final
1037636,2023-10-30,2023,1,18,127,113,0,Final
1037637,2023-10-30,2023,28,25,91,99,0,Final
1037638,2023-10-30,2023,15,7,110,125,0,Final
1037639,2023-10-30,2023,17,16,122,114,0,Final
1037640,2023-10-30,2023,19,10,102,130,0,Final
1037641,2023-10-30,2023,21,9,124,112,0,Final
1037642,2023-10-30,2023,8,29,110,102,0,Final
1037643,2023-10-30,2023,14,22,106,103,0,Final
1037644,2023-10-31,2023,6,20,91,109,0,Final
1037645,2023-10-31,2023,24,27,114,115,0,Final
1037646,2023-10-31,2023,13,22,118,102,0,Final
1037647,2023-11-01,2023,9,25,101,110,0,Final
1037648,2023-11-01,2023,28,17,130,111,0,Final
1037649,2023-11-01,2023,1,30,130,121,0,Final
1037650,2023-11-01,2023,2,12,155,104,0,Final
1037651,2023-11-01,2023,16,3,105,109,0,Final
1037652,2023-11-01,2023,20,6,89,95,0,Final
1037653,2023-11-01,2023,21,19,106,110,0,Final
1037654,2023-11-01,2023,11,4,128,119,0,Final
1037655,2023-11-01,2023,18,8,110,89,0,Final
1037656,2023-11-01,2023,7,5,114,105,0,Final
1037657,2023-11-01,2023,29,15,133,109,0,Final
1037658,2023-11-01,2023,10,26,102,101,0,Final
1037659,2023-11-01,2023,14,13,130,125,0,Final
1037660,2023-11-02,2023,23,28,114,99,0,Final
1037661,2023-11-02,2023,19,9,125,116,0,Final
1037662,2023-11-02,2023,29,22,113,115,0,Final
1037663,2023-11-02,2023,24,27,121,132,0,Final
3277349,2023-11-03,2023,12,6,121,116,0,Final
3277350,2023-11-03,2023,17,20,110,105,0,Final
3277351,2023-11-03,2023,16,30,121,114,0,Final
3277352,2023-11-03,2023,5,3,107,109,0,Final
3277353,2023-11-03,2023,21,10,139,141,0,Final
3277354,2023-11-03,2023,8,7,125,114,0,Final
3277355,2023-11-03,2023,25,15,115,113,0,Final
1037671,2023-11-04,2023,23,24,112,100,0,Final
1037672,2023-11-04,2023,12,4,124,125,0,Final
1037673,2023-11-04,2023,22,14,120,101,0,Final
1037674,2023-11-04,2023,19,1,105,123,0,Final
1037675,2023-11-04,2023,3,2,114,124,0,Final
1037676,2023-11-04,2023,11,26,107,89,0,Final
1037677,2023-11-04,2023,18,29,123,95,0,Final
1037678,2023-11-04,2023,8,5,123,101,0,Final
1037679,2023-11-05,2023,9,24,106,120,0,Final
1037680,2023-11-05,2023,27,28,116,123,0,Final
1037681,2023-11-05,2023,6,10,115,104,0,Final
1037682,2023-11-05,2023,7,4,124,118,0,Final
1037683,2023-11-05,2023,25,15,100,112,0,Final
1037684,2023-11-06,2023,9,10,109,120,0,Final
1037685,2023-11-06,2023,12,27,152,111,0,Final
1037686,2023-11-06,2023,22,7,102,117,0,Final
1037687,2023-11-06,2023,23,30,146,128,0,Final
1037688,2023-11-06,2023,3,17,125,129,0,Final
1037689,2023-11-06,2023,16,14,108,107,0,Final
1037690,2023-11-06,2023,20,13,111,97,0,Final
1037691,2023-11-06,2023,5,29,130,113,0,Final
1037692,2023-11-06,2023,11,26,122,97,0,Final
1037693,2023-11-06,2023,18,2,114,109,0,Final
1037694,2023-11-06,2023,21,1,126,117,0,Final
1037695,2023-11-06,2023,8,19,134,116,0,Final
1037696,2023-11-08,2023,4,30,116,132,0,Final
1037697,2023-11-08,2023,12,29,134,118,0,Final
1037698,2023-11-08,2023,23,2,106,103,0,Final
1037699,2023-11-08,2023,3,13,100,93,0,Final
1037700,2023-11-08,2023,20,27,126,105,0,Final
1037701,2023-11-08,2023,5,24,115,116,0,Final
1037702,2023-11-08,2023,11,14,128,94,0,Final
1037703,2023-11-08,2023,15,16,102,108,0,Final
1037704,2023-11-08,2023,17,9,120,118,0,Final
1037705,2023-11-08,2023,18,19,122,101,0,Final
1037706,2023-11-08,2023,21,6,128,120,0,Final
1037707,2023-11-08,2023,7,28,116,127,0,Final
1037708,2023-11-08,2023,8,10,108,105,0,Final
1037709,2023-11-08,2023,26,25,121,118,0,Final
1037710,2023-11-09,2023,12,17,126,124,0,Final
1037711,2023-11-09,2023,22,1,119,120,0,Final
3277397,2023-11-10,2023,9,23,106,114,0,Final
3277398,2023-11-10,2023,30,4,117,124,0,Final
3277399,2023-11-10,2023,2,3,121,107,0,Final
3277400,2023-11-10,2023,11,19,104,101,0,Final
3277401,2023-11-10,2023,15,29,121,127,0,Final
3277402,2023-11-10,2023,27,18,110,117,0,Final
3277403,2023-11-10,2023,7,13,144,126,0,Final
3277404,2023-11-10,2023,24,14,119,122,0,Final
3277405,2023-11-10,2023,26,21,105,98,0,Final
1037721,2023-11-11,2023,22,17,112,97,0,Final
1037722,2023-11-11,2023,2,28,117,94,0,Final
1037723,2023-11-11,2023,1,16,109,117,0,Final
1037724,2023-11-11,2023,10,6,110,118,0,Final
1037725,2023-11-12,2023,20,4,129,107,0,Final
1037726,2023-11-12,2023,3,30,102,94,0,Final
1037727,2023-11-12,2023,13,15,101,105,0,Final
1037728,2023-11-12,2023,23,12,137,126,0,Final
1037729,2023-11-12,2023,5,9,119,108,0,Final
1037730,2023-11-12,2023,11,8,107,104,0,Final
1037731,2023-11-12,2023,19,7,124,136,0,Final
1037732,2023-11-12,2023,27,16,113,118,0,Final
1037733,2023-11-12,2023,24,21,99,111,0,Final
1037734,2023-11-12,2023,10,18,110,116,0,Final
1037735,2023-11-12,2023,14,25,116,110,0,Final
1037736,2023-11-13,2023,2,20,114,98,0,Final
1037737,2023-11-13,2023,28,30,111,107,0,Final
1037738,2023-11-13,2023,17,5,118,109,0,Final
1037739,2023-11-13,2023,26,6,132,120,0,Final
3277425,2023-11-14,2023,4,16,105,111,0,Final
3277426,2023-11-14,2023,9,1,120,126,0,Final
3277427,2023-11-14,2023,23,12,126,132,0,Final
3277428,2023-11-14,2023,3,22,124,104,0,Final
3277429,2023-11-14,2023,21,27,123,87,0,Final
3277430,2023-11-14,2023,19,7,131,110,0,Final
3277431,2023-11-14,2023,29,25,115,99,0,Final
3277432,2023-11-14,2023,8,13,111,108,0,Final
3277433,2023-11-14,2023,10,18,101,104,0,Final
3277434,2023-11-14,2023,14,15,134,107,0,Final
1037750,2023-11-15,2023,30,7,117,130,0,Final
1037751,2023-11-15,2023,1,20,114,116,0,Final
1037752,2023-11-15,2023,23,2,107,117,0,Final
1037753,2023-11-15,2023,28,17,112,128,0,Final
1037754,2023-11-15,2023,5,22,94,96,0,Final
1037755,2023-11-15,2023,24,18,133,115,0,Final
1037756,2023-11-15,2023,14,26,110,125,0,Final
1037757,2023-11-15,2023,25,6,95,109,0,Final
1037758,2023-11-16,2023,16,3,122,115,0,Final
1037759,2023-11-16,2023,10,21,109,128,0,Final
3277445,2023-11-17,2023,4,17,99,130,0,Final
3277446,2023-11-17,2023,30,20,99,120,0,Final
3277447,2023-11-17,2023,1,23,116,126,0,Final
3277448,2023-11-17,2023,6,9,108,100,0,Final
3277449,2023-11-17,2023,28,2,105,108,0,Final
3277450,2023-11-17,2023,27,26,120,129,0,Final
3277451,2023-11-17,2023,5,22,97,103,0,Final
3277452,2023-11-17,2023,19,8,115,110,0,Final
3277453,2023-11-17,2023,29,24,128,131,0,Final
3277454,2023-11-17,2023,25,14,95,107,0,Final
3277455,2023-11-17,2023,13,11,106,100,0,Final
1037771,2023-11-18,2023,4,20,108,122,0,Final
1037772,2023-11-18,2023,19,18,120,121,0,Final
1037773,2023-11-18,2023,5,16,102,97,0,Final
1037774,2023-11-18,2023,17,7,132,125,0,Final
1037775,2023-11-18,2023,27,15,108,120,0,Final
1037776,2023-11-18,2023,10,21,123,130,0,Final
1037777,2023-11-19,2023,3,23,99,121,0,Final
1037778,2023-11-19,2023,12,22,116,128,0,Final
1037779,2023-11-19,2023,6,8,121,109,0,Final
1037780,2023-11-19,2023,28,9,142,113,0,Final
1037781,2023-11-19,2023,7,26,113,129,0,Final
1037782,2023-11-19,2023,15,2,100,102,0,Final
1037783,2023-11-19,2023,29,24,137,140,0,Final
1037784,2023-11-19,2023,25,21,91,134,0,Final
1037785,2023-11-19,2023,14,11,105,104,0,Final
1037786,2023-11-20,2023,4,2,121,118,0,Final
1037787,2023-11-20,2023,9,8,103,107,0,Final
1037788,2023-11-20,2023,30,17,129,142,0,Final
1037789,2023-11-20,2023,5,16,100,118,0,Final
1037790,2023-11-20,2023,18,20,117,100,0,Final
1037791,2023-11-20,2023,19,26,129,93,0,Final
1037792,2023-11-20,2023,27,13,99,124,0,Final
1037793,2023-11-20,2023,10,11,121,116,0,Final
3277479,2023-11-21,2023,22,28,126,107,0,Final
3277480,2023-11-21,2023,1,12,152,157,0,Final
3277481,2023-11-21,2023,23,6,119,122,0,Final
3277482,2023-11-21,2023,24,25,120,107,0,Final
3277483,2023-11-21,2023,14,29,131,99,0,Final
1037799,2023-11-22,2023,4,30,117,114,0,Final
1037800,2023-11-22,2023,22,8,124,119,0,Final
1037801,2023-11-22,2023,1,3,147,145,0,Final
1037802,2023-11-22,2023,2,17,119,116,0,Final
1037803,2023-11-22,2023,6,16,96,129,0,Final
1037804,2023-11-22,2023,12,28,131,132,0,Final
1037805,2023-11-22,2023,11,15,111,91,0,Final
1037806,2023-11-22,2023,18,23,112,99,0,Final
1037807,2023-11-22,2023,19,26,117,112,0,Final
1037808,2023-11-22,2023,21,5,116,102,0,Final
1037809,2023-11-22,2023,27,13,102,109,0,Final
1037810,2023-11-22,2023,24,10,123,115,0,Final
1037811,2023-11-22,2023,25,29,121,105,0,Final
1037812,2023-11-22,2023,14,7,101,104,0,Final
3277498,2023-11-24,2023,22,2,113,96,0,Final
3277499,2023-11-24,2023,15,24,89,110,0,Final
3277500,2023-11-24,2023,20,16,100,98,0,Final
3277501,2023-11-24,2023,28,5,121,108,0,Final
3277502,2023-11-24,2023,12,9,136,113,0,Final
3277503,2023-11-24,2023,11,8,105,86,0,Final
3277504,2023-11-24,2023,17,30,131,128,0,Final
3277505,2023-11-24,2023,18,26,111,124,0,Final
3277506,2023-11-24,2023,10,27,118,112,0,Final
3277507,2023-11-24,2023,13,19,106,116,0,Final
1037823,2023-11-25,2023,21,23,123,127,0,Final
1037824,2023-11-25,2023,3,16,112,97,0,Final
1037825,2023-11-25,2023,30,1,108,136,0,Final
1037826,2023-11-25,2023,6,14,115,121,0,Final
1037827,2023-11-25,2023,29,19,105,100,0,Final
1037828,2023-11-25,2023,13,7,107,88,0,Final
1037829,2023-11-26,2023,17,25,108,102,0,Final
1037830,2023-11-26,2023,2,1,113,103,0,Final
1037831,2023-11-26,2023,20,24,113,116,0,Final
1037832,2023-11-26,2023,22,4,130,117,0,Final
1037833,2023-11-26,2023,15,18,97,119,0,Final
1037834,2023-11-26,2023,3,5,118,109,0,Final
1037835,2023-11-26,2023,6,28,105,102,0,Final
1037836,2023-11-26,2023,8,27,132,120,0,Final
1037837,2023-11-27,2023,9,30,107,126,0,Final
1037838,2023-11-27,2023,12,25,110,114,0,Final
1037839,2023-11-27,2023,23,14,138,94,0,Final
1037840,2023-11-27,2023,29,19,114,112,0,Final
1037841,2023-11-27,2023,13,8,104,113,0,Final
3277527,2023-11-28,2023,2,5,124,97,0,Final
3277528,2023-11-28,2023,3,28,115,103,0,Final
3277529,2023-11-28,2023,6,1,128,105,0,Final
3277530,2023-11-28,2023,16,17,124,131,0,Final
3277531,2023-11-28,2023,20,4,115,91,0,Final
3277532,2023-11-28,2023,18,21,106,103,0,Final
3277533,2023-11-28,2023,7,11,121,115,0,Final
3277534,2023-11-28,2023,26,10,124,123,0,Final
1037850,2023-11-29,2023,9,14,107,133,0,Final
1037851,2023-11-29,2023,22,30,139,120,0,Final
1037852,2023-11-29,2023,28,24,112,105,0,Final
1037853,2023-11-29,2023,15,29,105,91,0,Final
1037854,2023-11-29,2023,19,23,124,114,0,Final
1037855,2023-11-29,2023,8,11,134,124,0,Final
1037856,2023-11-29,2023,26,13,117,131,0,Final
1037857,2023-11-30,2023,6,25,95,103,0,Final
1037858,2023-11-30,2023,3,4,128,129,0,Final
1037859,2023-11-30,2023,16,12,142,132,0,Final
1037860,2023-11-30,2023,20,9,118,112,0,Final
1037861,2023-11-30,2023,5,17,120,113,0,Final
1037862,2023-11-30,2023,18,29,101,90,0,Final
1037863,2023-11-30,2023,21,14,133,110,0,Final
1037864,2023-11-30,2023,27,1,135,137,0,Final
1037865,2023-11-30,2023,10,13,120,114,0,Final
1037866,2023-12-01,2023,22,30,130,125,0,Final
1037867,2023-12-01,2023,2,23,125,119,0,Final
1037868,2023-12-01,2023,28,20,106,119,0,Final
1037869,2023-12-01,2023,7,15,94,108,0,Final
1037870,2023-12-01,2023,19,27,121,106,0,Final
1037871,2023-12-01,2023,24,8,111,119,0,Final
1037872,2023-12-02,2023,13,10,113,112,0,Final
1037873,2023-12-02,2023,4,18,117,123,0,Final
1037874,2023-12-02,2023,3,22,129,101,0,Final
1037875,2023-12-02,2023,9,6,101,110,0,Final
1037876,2023-12-02,2023,16,12,129,144,0,Final
1037877,2023-12-02,2023,5,19,124,118,0,Final
1037878,2023-12-02,2023,17,1,132,121,0,Final
1037879,2023-12-02,2023,7,21,120,126,0,Final
1037880,2023-12-02,2023,24,15,116,109,0,Final
1037881,2023-12-02,2023,29,25,118,113,0,Final
1037882,2023-12-02,2023,26,8,123,117,0,Final
1037883,2023-12-02,2023,14,11,107,97,0,Final
7045521,2023-12-04,2023,12,2,122,112,0,Final
7045522,2023-12-04,2023,26,19,117,127,0,Final
7045523,2023-12-05,2023,17,20,146,122,0,Final
7045524,2023-12-05,2023,14,24,106,103,0,Final
7049313,2023-12-06,2023,6,22,121,111,0,Final
7049314,2023-12-06,2023,9,15,102,116,0,Final
7049315,2023-12-06,2023,28,16,103,112,0,Final
7049316,2023-12-06,2023,30,23,126,131,0,Final
7049317,2023-12-06,2023,1,3,113,114,0,Final
7049318,2023-12-06,2023,18,27,102,94,0,Final
7049319,2023-12-06,2023,5,4,111,100,0,Final
7049320,2023-12-06,2023,11,21,110,101,0,Final
7049321,2023-12-06,2023,7,29,147,97,0,Final
7049322,2023-12-06,2023,10,25,110,106,0,Final
7049323,2023-12-06,2023,13,8,111,102,0,Final
7981414,2023-12-07,2023,17,12,119,128,0,Final
7996352,2023-12-07,2023,14,19,133,89,0,Final
7050282,2023-12-08,2023,4,28,119,116,0,Final
7050283,2023-12-08,2023,22,9,123,91,0,Final
7050284,2023-12-08,2023,23,1,125,114,0,Final
7050285,2023-12-08,2023,3,30,124,97,0,Final
7050286,2023-12-08,2023,16,6,99,111,0,Final
7050287,2023-12-08,2023,15,18,103,127,0,Final
7050288,2023-12-08,2023,21,10,138,136,0,Final
7050289,2023-12-08,2023,27,5,112,121,0,Final
7050290,2023-12-08,2023,8,11,106,114,0,Final
7050291,2023-12-08,2023,29,13,103,117,0,Final
7050292,2023-12-08,2023,25,7,112,125,0,Final
7981426,2023-12-08,2023,2,20,133,123,0,Final
7996365,2023-12-08,2023,24,26,106,114,0,Final
8258317,2023-12-09,2023,14,12,123,109,0,Final
1037884,2023-12-11,2023,4,16,114,116,0,Final
1037885,2023-12-11,2023,9,12,123,131,0,Final
1037886,2023-12-11,2023,22,6,104,94,0,Final
1037887,2023-12-11,2023,23,30,146,101,0,Final
1037888,2023-12-11,2023,1,8,122,129,0,Final
1037889,2023-12-11,2023,20,28,136,130,0,Final
1037890,2023-12-11,2023,11,27,93,82,0,Final
1037891,2023-12-11,2023,15,7,113,120,0,Final
1037892,2023-12-11,2023,17,5,133,129,0,Final
1037893,2023-12-11,2023,19,18,121,107,0,Final
1037894,2023-12-11,2023,21,29,134,120,0,Final
1037895,2023-12-11,2023,26,3,131,118,0,Final
1037896,2023-12-11,2023,13,25,132,127,0,Final
1037897,2023-12-12,2023,2,6,120,113,0,Final
1037898,2023-12-12,2023,7,14,127,125,0,Final
1037899,2023-12-12,2023,5,8,106,114,0,Final
1037900,2023-12-12,2023,24,10,119,116,0,Final
1037901,2023-12-12,2023,13,26,119,99,0,Final
1037902,2023-12-13,2023,9,23,111,129,0,Final
1037903,2023-12-13,2023,30,19,122,142,0,Final
1037904,2023-12-13,2023,16,4,115,104,0,Final
1037905,2023-12-13,2023,28,1,135,128,0,Final
1037906,2023-12-13,2023,11,15,117,104,0,Final
1037907,2023-12-13,2023,17,12,140,126,0,Final
1037908,2023-12-13,2023,27,14,119,122,0,Final
1037909,2023-12-13,2023,24,3,112,116,0,Final
1037910,2023-12-13,2023,29,20,117,113,0,Final
1037911,2023-12-14,2023,2,6,116,107,0,Final
1037912,2023-12-14,2023,16,5,116,124,0,Final
1037913,2023-12-14,2023,7,18,101,119,0,Final
1037914,2023-12-14,2023,8,3,124,101,0,Final
1037915,2023-12-14,2023,25,29,114,122,0,Final
1037916,2023-12-14,2023,26,21,128,123,0,Final
1037917,2023-12-14,2023,13,10,121,113,0,Final
1037918,2023-12-15,2023,4,19,107,112,0,Final
1037919,2023-12-15,2023,23,9,124,92,0,Final
1037920,2023-12-15,2023,30,12,137,123,0,Final
1037921,2023-12-15,2023,2,22,128,111,0,Final
1037922,2023-12-15,2023,28,1,104,125,0,Final
1037923,2023-12-15,2023,27,14,129,115,0,Final
1037924,2023-12-15,2023,15,11,96,103,0,Final
1037925,2023-12-15,2023,24,20,122,139,0,Final
1037926,2023-12-16,2023,17,9,146,114,0,Final
1037927,2023-12-16,2023,4,23,82,135,0,Final
1037928,2023-12-16,2023,6,1,127,119,0,Final
1037929,2023-12-16,2023,16,5,118,116,0,Final
1037930,2023-12-16,2023,18,12,127,109,0,Final
1037931,2023-12-16,2023,10,3,124,120,0,Final
1037932,2023-12-16,2023,8,21,117,118,0,Final
1037933,2023-12-16,2023,25,7,120,131,0,Final
1037934,2023-12-16,2023,26,29,125,104,0,Final
1037935,2023-12-16,2023,13,20,144,122,0,Final
1037936,2023-12-17,2023,2,22,114,97,0,Final
1037937,2023-12-17,2023,27,19,110,146,0,Final
1037938,2023-12-17,2023,17,11,128,119,0,Final
1037939,2023-12-17,2023,24,30,112,108,0,Final
1037940,2023-12-17,2023,25,10,114,118,0,Final
1037941,2023-12-18,2023,6,11,135,130,0,Final
1037942,2023-12-18,2023,12,13,127,151,0,Final
1037943,2023-12-18,2023,23,5,104,108,0,Final
1037944,2023-12-18,2023,1,9,130,124,0,Final
1037945,2023-12-18,2023,16,18,108,112,0,Final
1037946,2023-12-18,2023,28,4,114,99,0,Final
1037947,2023-12-18,2023,21,15,116,97,0,Final
1037948,2023-12-18,2023,8,7,130,104,0,Final
1037949,2023-12-18,2023,29,3,125,108,0,Final
1037950,2023-12-18,2023,26,30,143,131,0,Final
1037951,2023-12-18,2023,14,20,109,114,0,Final
1037952,2023-12-19,2023,19,15,113,115,0,Final
1037953,2023-12-19,2023,17,27,132,119,0,Final
1037954,2023-12-19,2023,10,2,132,126,0,Final
1037955,2023-12-19,2023,25,24,109,104,0,Final
1037956,2023-12-20,2023,6,29,124,116,0,Final
1037957,2023-12-20,2023,12,4,144,113,0,Final
1037958,2023-12-20,2023,22,16,106,115,0,Final
1037959,2023-12-20,2023,23,18,127,113,0,Final
1037960,2023-12-20,2023,3,20,102,121,0,Final
1037961,2023-12-20,2023,28,8,104,113,0,Final
1037962,2023-12-20,2023,5,14,124,108,0,Final
1037963,2023-12-20,2023,11,1,127,134,0,Final
1037964,2023-12-20,2023,7,13,111,120,0,Final
1037965,2023-12-20,2023,26,2,119,144,0,Final
1037966,2023-12-21,2023,9,29,111,119,0,Final
1037967,2023-12-21,2023,6,19,104,123,0,Final
1037968,2023-12-21,2023,5,27,114,95,0,Final
1037969,2023-12-21,2023,15,12,116,103,0,Final
1037970,2023-12-21,2023,17,22,118,114,0,Final
1037971,2023-12-21,2023,21,13,134,115,0,Final
1037972,2023-12-21,2023,18,14,118,111,0,Final
1037973,2023-12-21,2023,25,30,117,118,0,Final
1037974,2023-12-22,2023,23,28,121,111,0,Final
1037975,2023-12-22,2023,3,8,117,122,0,Final
1037976,2023-12-22,2023,16,1,122,113,0,Final
1037977,2023-12-22,2023,11,7,122,96,0,Final
1037978,2023-12-22,2023,10,30,129,118,0,Final
1037979,2023-12-22,2023,26,24,120,105,0,Final
1037980,2023-12-23,2023,20,17,111,130,0,Final
1037981,2023-12-23,2023,13,2,108,145,0,Final
1037982,2023-12-23,2023,4,8,95,102,0,Final
1037983,2023-12-23,2023,12,22,110,117,0,Final
1037984,2023-12-23,2023,19,11,104,106,0,Final
1037985,2023-12-23,2023,1,15,119,125,0,Final
1037986,2023-12-23,2023,3,9,126,115,0,Final
1037987,2023-12-23,2023,28,29,119,126,0,Final
1037988,2023-12-23,2023,5,6,95,109,0,Final
1037989,2023-12-23,2023,21,14,120,129,0,Final
1037990,2023-12-23,2023,7,27,144,119,0,Final
1037991,2023-12-23,2023,10,25,126,106,0,Final
1037992,2023-12-23,2023,26,18,98,110,0,Final
1037993,2023-12-25,2023,20,17,129,122,0,Final
1037994,2023-12-25,2023,8,10,120,114,0,Final
1037995,2023-12-25,2023,14,2,115,126,0,Final
1037996,2023-12-25,2023,16,23,119,113,0,Final
1037997,2023-12-25,2023,24,7,114,128,0,Final
1037998,2023-12-26,2023,9,3,112,118,0,Final
1037999,2023-12-26,2023,30,22,119,127,0,Final
1038000,2023-12-26,2023,5,1,118,113,0,Final
1038001,2023-12-26,2023,11,12,117,123,0,Final
1038002,2023-12-26,2023,19,15,115,116,0,Final
1038003,2023-12-26,2023,21,18,129,106,0,Final
1038004,2023-12-26,2023,27,29,118,130,0,Final
1038005,2023-12-26,2023,25,26,130,113,0,Final
1038006,2023-12-26,2023,13,4,113,104,0,Final
1038007,2023-12-27,2023,22,23,92,112,0,Final
1038008,2023-12-27,2023,30,28,102,132,0,Final
1038009,2023-12-27,2023,3,17,122,144,0,Final
1038010,2023-12-27,2023,11,24,113,129,0,Final
1038011,2023-12-27,2023,21,20,129,120,0,Final
1038012,2023-12-27,2023,7,6,110,113,0,Final
1038013,2023-12-28,2023,2,9,128,122,0,Final
1038014,2023-12-28,2023,5,12,104,120,0,Final
1038015,2023-12-28,2023,18,7,118,110,0,Final
1038016,2023-12-28,2023,19,29,112,105,0,Final
1038017,2023-12-28,2023,8,15,142,105,0,Final
1038018,2023-12-28,2023,10,16,102,114,0,Final
1038019,2023-12-28,2023,25,27,105,118,0,Final
1038020,2023-12-28,2023,14,4,133,112,0,Final
1038021,2023-12-29,2023,22,20,117,108,0,Final
1038022,2023-12-29,2023,30,3,110,104,0,Final
1038023,2023-12-29,2023,1,26,110,117,0,Final
1038024,2023-12-29,2023,2,28,120,118,0,Final
1038025,2023-12-29,2023,6,17,111,119,0,Final
1038026,2023-12-29,2023,11,23,127,131,0,Final
1038027,2023-12-29,2023,8,21,93,119,0,Final
1038028,2023-12-29,2023,24,4,133,119,0,Final
1038029,2023-12-29,2023,25,27,134,128,0,Final
1038030,2023-12-29,2023,13,15,117,106,0,Final
1038031,2023-12-30,2023,29,16,117,109,0,Final
1038032,2023-12-30,2023,9,28,129,127,0,Final
1038033,2023-12-30,2023,12,20,140,126,0,Final
1038034,2023-12-30,2023,5,23,105,92,0,Final
1038035,2023-12-30,2023,18,14,108,106,0,Final
1038036,2023-12-30,2023,10,7,122,132,0,Final
1038037,2023-12-31,2023,30,1,126,130,0,Final
1038038,2023-12-31,2023,19,14,129,109,0,Final
1038039,2023-12-31,2023,21,3,124,108,0,Final
1038040,2023-12-31,2023,27,2,101,134,0,Final
1038041,2023-12-31,2023,15,26,92,123,0,Final
1038042,2023-12-31,2023,24,22,112,107,0,Final
1038043,2024-01-01,2023,20,18,112,106,0,Final
1038044,2024-01-01,2023,28,6,124,121,0,Final
1038045,2024-01-01,2023,11,9,136,113,0,Final
